state_i,state_j,max_similarity,mean_similarity,squire_diff,squire_mean,partisan_align,both_unified_dem,both_unified_rep,same_policy_dir,both_protective,both_restrictive,pac_jaccard,contiguous,bill_count_product,gov_i,gov_j,lean_i,lean_j
Utah,Virginia,0.254896169015361,0.08830432499322416,0.045999999999999985,0.181,0,0,0,1,0,1,0.25,0,28,Unified Republican,Divided,restrictive,restrictive
Utah,Washington,0.07175281070038367,0.03885063006710846,0.097,0.20650000000000002,0,0,0,0,0,0,0.3333333333333333,0,35,Unified Republican,Unified Democratic,restrictive,protective
Utah,West Virginia,0.16868485033285852,0.05552997276050307,0.05,0.133,1,0,1,1,0,1,0.0,0,28,Unified Republican,Unified Republican,restrictive,restrictive
Utah,Wisconsin,0.09131792827420006,0.05911195311598806,0.01100000000000001,0.1635,0,0,0,1,0,1,0.3333333333333333,0,7,Unified Republican,Divided,restrictive,restrictive
Utah,Wyoming,0.14392385254680573,0.05788219294612631,0.08700000000000001,0.11449999999999999,1,0,1,1,0,1,1.0,1,14,Unified Republican,Unified Republican,restrictive,restrictive
Vermont,Virginia,0.2156247107549918,0.14579696120165125,0.10699999999999998,0.1505,1,0,0,0,0,0,0.5,0,4,Divided,Divided,protective,restrictive
Vermont,Washington,0.10565331772741479,0.07382469936086408,0.158,0.176,0,0,0,1,1,0,0.6666666666666666,0,5,Divided,Unified Democratic,protective,protective
Vermont,West Virginia,0.07969436315973238,0.05338644343047519,0.010999999999999996,0.10250000000000001,0,0,0,0,0,0,0.0,0,4,Divided,Unified Republican,protective,restrictive
Vermont,Wisconsin,0.07684982239631895,0.07684982239631895,0.07200000000000001,0.133,1,0,0,0,0,0,0.6666666666666666,0,1,Divided,Divided,protective,restrictive
Vermont,Wyoming,0.054000259978219445,0.04474080169380548,0.02600000000000001,0.08399999999999999,0,0,0,0,0,0,0.0,0,2,Divided,Unified Republican,protective,restrictive
Virginia,Washington,0.09551346089049632,0.04855267342441414,0.05100000000000002,0.22949999999999998,0,0,0,0,0,0,0.75,0,20,Divided,Unified Democratic,restrictive,protective
Virginia,West Virginia,0.2408317066311112,0.08872607425781504,0.09599999999999999,0.156,0,0,0,1,0,1,0.0,1,16,Divided,Unified Republican,restrictive,restrictive
Virginia,Wisconsin,0.1716958224960763,0.09317057213272416,0.034999999999999976,0.1865,1,0,0,1,0,1,0.75,0,4,Divided,Divided,restrictive,restrictive
Virginia,Wyoming,0.10292222231903461,0.05741338065008448,0.133,0.13749999999999998,0,0,0,1,0,1,0.25,0,8,Divided,Unified Republican,restrictive,restrictive
Washington,West Virginia,0.06432780800153087,0.03816131711945238,0.14700000000000002,0.1815,0,0,0,0,0,0,0.0,0,20,Unified Democratic,Unified Republican,protective,restrictive
Washington,Wisconsin,0.06356323393222951,0.04653721216800895,0.086,0.21200000000000002,0,0,0,0,0,0,1.0,0,5,Unified Democratic,Divided,protective,restrictive
Washington,Wyoming,0.049251291535771576,0.03583632547356312,0.184,0.163,0,0,0,0,0,0,0.3333333333333333,0,10,Unified Democratic,Unified Republican,protective,restrictive
West Virginia,Wisconsin,0.09821725821821796,0.059122605148305335,0.06100000000000001,0.1385,0,0,0,1,0,1,0.0,0,4,Unified Republican,Divided,restrictive,restrictive
West Virginia,Wyoming,0.08476476394932039,0.049486756486722946,0.037000000000000005,0.0895,1,0,1,1,0,1,0.0,0,8,Unified Republican,Unified Republican,restrictive,restrictive
Wisconsin,Wyoming,0.04524115603939051,0.03613846949982172,0.09800000000000002,0.12,0,0,0,1,0,1,0.3333333333333333,0,2,Divided,Unified Republican,restrictive,restrictive
